zebra248

141,225.8,85,414.2,69.6,242.1,190.5,-64.9,134.4,412.1,95.2,438.3,77.6,51.7,81.5
71.6,176.2,62.5,323.1,86.3,184.8,214.2,-80.5,134.1,534,111.6,499.2,87.8,34.6,79.4
87.7,198.3,62.8,336.7,79.6,209.4,229.8,-86.5,131.3,342.2,127.4,136.3,119.5,63.2,72.3
116.3,182,78.7,343.9,62.4,198.8,173.4,-73.1,129.2,494.5,121.7,65.3,122.7,17.8,79.5
127.3,202.2,88.1,242.2,71.3,213.2,153.1,-52,117.4,298.2,127.8,133,102.3,25.8,87.1
116.5,132.3,104.7,340,70.6,246.7,157.5,-30.8,99.4,232.1,127.8,259.9,95.1,61.8,77.7
127.5,148.2,78.5,483.7,73.8,201.1,173.7,-53,131,169.1,126.4,307.3,81.2,129.4,89.9
121.3,137.5,95.5,178.2,79.2,297.1,174.1,-48.2,108.9,171.4,118.4,170.8,106.8,124.4,49.8
98.5,127.1,79.1,397.3,72.3,201.6,173.7,-64.6,144.5,314.7,110.3,125.3,73,44.7,70.8
117,97.9,95.2,275.9,52.5,200.6,169.7,-75.8,141.4,225,127.1,122.9,104,31,87.3
101.8,186.3,103.3,198.5,22.3,740.9,138.3,-71.4,153.2,654.4,151,47.1,142.8,276.8,78.9
108.4,155.3,63.7,176.6,52.8,159.7,190,-58,143,204,128.1,73.6,126.2,106.2,87.5
